金魚,きんぎょ,daerah,area,khu vực,지역
区域,くいき,angka genap,even number,số chẵn,짝수
偶数,ぐうすう,Fantasi,Fantasy,Giả tưởng,공상
空想,くうそう,udara,air,không khí,공중
空中,くうちゅう,pendingin,cooler,mát hơn,쿨러
クーラー,クーラー,paku,nail,móng tay,못
釘,くぎ,membubuhkan tanda baca,punctuate,chấm câu,구분
区切る,くぎる,sisir,comb,cái lược,빗
櫛,くし,bersin,sneeze,hắt hơi,재채기
くしゃみ,くしゃみ,Keluhan,Complaint,Lời phàn nàn,불만
苦情,くじょう,upaya yang melelahkan,painstaking effort,nỗ lực tỉ mỉ,고심
苦心,くしん,limbah,waste,rác thải,쓰레기
屑,くず,Perincian,Break down,Phân tích,무너뜨리다
崩す,くずす,jari manis,ring finger,ngón đeo nhẫn,약지
薬指,くすりゆび,Runtuh,Collapse,Sụp đổ,무너지는
崩れる,くずれる,menghancurkan,crush,người mình thích,부서지다
砕く,くだく,pecah,shatter,vỡ vụn,부서지다
砕ける,くだける,Menjadi lelah,To get tired,Mệt mỏi,짜다
くたびれる,くたびれる,Bodoh,Stupid,Ngốc nghếch,어리석은
くだらない,くだらない,Turun,Go down,Đi xuống,내리다
下る,くだる,bibir,lips,môi,입술
唇,くちびる,lipstik,lipstick,cây son,립스틱
口紅,くちべに,tongkat,stick,dán,달라붙다
くっつく,くっつく,Menempel,Attach,Gắn,붙이다
くっつける,くっつける,berulang,repetitive,lặp lại,어리석은
くどい,くどい,Tanda baca,Punctuation,Dấu chấm câu,구두점
句読点,くとうてん,mendistribusikan,distribute,phân phát,배포하다
配る,くばる,kecerdikan,ingenuity,ngây thơ,고안
工夫,くふう,klasifikasi,classification,phân loại,구분
区分,くぶん,kombinasi,combination,sự kết hợp,조합
組合せ,くみあわせ,berkumpul,assemble,lắp ráp,조립
