押し入れ,おしいれ,lemari,closet,buồng nhỏ,밀어넣다
お嬢さん,おじょうさん,Wanita muda,Young lady,Cô gái trẻ,아가씨
お宅,おたく,Rumahmu,Your house,Ngôi nhà của bạn,집
落る,おちる,jatuh,fall,ngã,떨어지는
おっしゃる,おっしゃる,Apa yang kamu katakan?,What you say,Những gì bạn nói,말한다
夫,おっと,suami,husband,chồng,남편
おつり,おつり,Mengubah,Change,Thay đổi,축제
音,おと,suara,sound,âm thanh,소리
落す,おとす,menjatuhkan,drop,làm rơi,떨어지는
踊り,おどり,menari,dance,nhảy,춤
踊る,おどる,menari,dance,nhảy,춤추다
驚く,おどろく,Terkejut,Surprised,Ngạc nhiên,놀라운
お祭り,おまつり,festival,festival,lễ hội,축제
お見舞い,おみまい,Menjenguk orang sakit,Visiting the sick,Đi thăm người bệnh,편지
お土産,おみやげ,suvenir,souvenir,quà lưu niệm,기념품
思い出す,おもいだす,Ingat,remember,nhớ,기억하다
思う,おもう,memikirkan,think,nghĩ,생각하다
おもちゃ,おもちゃ,mainan,toys,đồ chơi,장난감
表,おもて,meja,table,bàn,표
親,おや,induk,parent,cha mẹ,부모
下りる,おりる,Turun,Get off,Rời đi,내리다
折る,おる,Melipat,Fold,Nếp gấp,접히다
お礼,おれい,Terima kasih,Thank you,Cảm ơn,감사
折れる,おれる,merusak,break,phá vỡ,접히다
終わり,おわり,akhir,end,kết thúc,끝
カーテン,カーテン,tirai,curtain,tấm màn,커튼
海岸,かいがん,pesisir,coast,bờ biển,해안
会議,かいぎ,pertemuan,meeting,cuộc họp,회의
会議室,かいぎしつ,Ruang konferensi,Conference room,Phòng hội nghị,회의실
会場,かいじょう,lokasi,venue,địa điểm,회장
会話,かいわ,percakapan,conversation,cuộc hội thoại,대화
帰り,かえり,kembali,return,trở lại,돌아가다
変える,かえる,mengubah,change,thay đổi,바꾸다
科学,かがく,sains,science,khoa học,과학
鏡,かがみ,cermin,mirror,gương,거울
掛ける,かける,Menggantung,Hang,Treo,걸다
飾る,かざる,menghias,decorate,trang trí,꾸미다
火事,かじ,api,fire,ngọn lửa,화재
ガス,ガス,gas,gas,khí,가스
ガソリン,ガソリン,bensin,gasoline,xăng,가솔린
ガソリンスタンド,ガソリンスタンド,pompa bensin,gas station,trạm xăng,주유소
堅,かたい,padat,solid,chất rắn,견고한
硬,かたい,Keras,Hard,Cứng,경
固い,かたい,keras,hard,cứng,단단한
形,かたち,membentuk,shape,hình dạng,모양
片付ける,かたづける,menyimpan,put away,cất đi,정리하다
課長,かちょう,Kepala Seksi,Section Chief,Trưởng phòng,과장
勝つ,かつ,menang,win,thắng,이기다
かっこう,かっこう,gila,cuckoo,chim cu,멋지다
家内,かない,Istri,Wife,Vợ,가내
悲しい,かなしい,sedih,sad,buồn,슬픈
必ず,かならず,pasti,surely,chắc chắn,반드시
お・金持ち,かねもち,Orang kaya,The rich,Người giàu,· 부자
お・金持ち,おかねもち,Orang kaya,The rich,Người giàu,· 부자
彼女,かのじょ,dia,she,cô ấy,그녀
壁,かべ,dinding,wall,tường,벽
かまう,かまう,peduli,care,chăm sóc,카마우
髪,かみ,rambut,hair,tóc,헤어
噛む,かむ,menggigit,bite,cắn,씹다
通う,かよう,pergi ke,go to,đi đến,다니다
ガラス,ガラス,kaca,glass,thủy tinh,유리
彼,かれ,Dia,he,Anh ta,그
彼ら,かれら,mereka,they,họ,그들
乾く,かわく,kering,dry,khô,마르다
代わり,かわり,Alih-alih,Instead,Thay vì,대체
変わる,かわる,mengubah,change,thay đổi,변화하다
考える,かんがえる,memikirkan,think,nghĩ,생각하다
関係,かんけい,hubungan,relationship,mối quan hệ,관계
看護婦,かんごふ,perawat,nurse,y tá,간호사
簡単,かんたん,mudah,easy,dễ,쉬운
気,き,udara,air,không khí,마음
機会,きかい,peluang,opportunity,cơ hội,기회
危険,きけん,bahaya,danger,sự nguy hiểm,위험
聞こえる,きこえる,mendengar,hear,nghe,들리는
汽車,きしゃ,kereta,train,xe lửa,기차
技術,ぎじゅつ,teknologi,technology,công nghệ,기술
季節,きせつ,musim,season,mùa,계절
規則,きそく,aturan,rules,quy tắc,규칙
きっと,きっと,pasti,surely,chắc chắn,분명히
絹,きぬ,sutra,silk,lụa,실크
厳しい,きびしい,ketat,strict,nghiêm ngặt,힘든
気分,きぶん,merasa,feeling,cảm giác,기분
決る,きまる,Keputusan,Decision,Phán quyết,결정하다
君,きみ,Anda,you,Bạn,너
決める,きめる,memutuskan,decide,quyết định,결정하다
気持ち,きもち,merasa,feeling,cảm giác,기분
着物,きもの,kimono,kimono,kimono,기모노
客,きゃく,pelanggan,customer,khách hàng,고객
急,きゅう,Mendesak,Urgent,Cấp bách,급한
急行,きゅうこう,Cepat,Express,Thể hiện,급행
教育,きょういく,pendidikan,education,giáo dục,교육
教会,きょうかい,gereja,church,nhà thờ,교회
競争,きょうそう,kompetisi,competition,cuộc thi,경쟁
興味,きょうみ,minat,interest,quan tâm,관심
近所,きんじょ,lingkungan,neighborhood,hàng xóm,이웃
具合,ぐあい,kondisi,condition,tình trạng,상태
空気,くうき,udara,air,không khí,공기
空港,くうこう,bandara,airport,sân bay,공항
草,くさ,rumput,grass,cỏ,잔디
くださる,くださる,memberi,give,đưa cho,주시다
首,くび,leher,neck,cổ ,목
雲,くも,awan,cloud,đám mây,구름
比べる,くらべる,membandingkan,compare,so sánh,비교하다
くれる,くれる,Memberi,Give,Đưa cho,준다
暮れる,くれる,senja,dusk,hoàng hôn,살다
君,くん,Anda,you,Bạn,너
毛,け,rambut,hair,tóc,털
計画,けいかく,rencana,plan,kế hoạch,계획
経験,けいけん,pengalaman,experience,kinh nghiệm,경험
経済,けいざい,ekonomi,economy,kinh tế,경제
警察,けいさつ,POLISI,police,cảnh sát,경찰
ケーキ,ケーキ,kue,cake,bánh ngọt,케이크
けが,けが,Cedera,Injury,Chấn thương,부상
景色,けしき,pemandangan,scenery,phong cảnh,경치
消しゴム,けしゴム,penghapus,eraser,cục tẩy,지우개
下宿,げしゅく,rumah kos,boarding house,nhà trọ,시모주쿠
決して,けっして,tidak pernah,never,không bao giờ,결코
けれど,けれど,Tetapi,But,Nhưng,하지만
けれど,けれども,Tetapi,But,Nhưng,하지만
けれども,けれど,Namun,However,Tuy nhiên,하지만
けれども,けれども,Namun,However,Tuy nhiên,하지만
原因,げんいん,menyebabkan,cause,gây ra,원인
けんか,けんか,bertarung,fight,trận đánh,싸움
研究,けんきゅう,penelitian,the study,nghiên cứu,연구
研究室,けんきゅうしつ,laboratorium,laboratory,phòng thí nghiệm,실험실
見物,けんぶつ,tamasya,sightseeing,tham quan,구경
子,こ,anak,child,đứa trẻ,아이
こう,こう,seperti ini,like this,như thế này,이렇게
郊外,こうがい,pinggiran kota,suburbs,vùng ngoại ô,교외
講義,こうぎ,kuliah,lecture,bài giảng,강의
工業,こうぎょう,industri,industry,ngành công nghiệp,산업
高校,こうこう,sekolah menengah atas,high school,trường trung học,고등학교
高校生,こうこうせい,siswa sekolah menengah atas,high school student,học sinh trung học,고등학생
工場,こうじょう,pabrik,factory,nhà máy,공장
校長,こうちょう,kepala sekolah,principal,hiệu trưởng,교장
交通,こうつう,lalu lintas,traffic,giao thông,교통
講堂,こうどう,auditorium,auditorium,hội trường,강당
高等学校,こうとうがっこう,sekolah menengah atas,high school,trường trung học,고등학교
公務員,こうむいん,pegawai negeri sipil,civil servant,công chức,공무원
国際,こくさい,internasional,international,quốc tế,국제
心,こころ,jantung,heart,trái tim,마음
御主人,ごしゅじん,Menguasai,Master,Bậc thầy,주인
故障,こしょう,perincian,breakdown,sự cố,고장
ご存じ,ごぞんじ,Seperti yang Anda ketahui,As you know,Như bạn đã biết,알다시피
答,こたえ,Menjawab,Answer,Trả lời,답
ごちそう,ごちそう,Pesta,Feast,Lễ hội,잔치
こと,こと,benda,thing,điều,일
小鳥,ことり,burung kecil,small bird,chim nhỏ,작은 새
このあいだ,このあいだ,Beberapa hari yang lalu,The other day,Hôm nọ,이 아이다
このごろ,このごろ,Saat ini,These days,Những ngày này,요즘
細かい,こまかい,Bagus,fine,khỏe,미세
ごみ,ごみ,sampah,garbage,rác,쓰레기
込む,こむ,air mani,cum,tinh dịch,넣다
米,こめ,beras,rice,cơm,쌀
ごらんになる,ごらんになる,Lihatlah,Take a look,Hãy xem nào!,미안해.
これから,これから,mulai sekarang,from now,từ bây giờ,앞으로
怖い,こわい,takut,scared,sợ hãi,무서운
壊す,こわす,merusak,break,phá vỡ,깨다
壊れる,こわれる,merusak,break,phá vỡ,깨진
コンサート,コンサート,konser,concert,buổi hòa nhạc,콘서트
今度,こんど,lain kali,next time,lần sau,이번에
コンピュータ,コンピュータ,komputer,computer,máy tính,컴퓨터
コンピュータ,コンピューター,komputer,computer,máy tính,컴퓨터
コンピューター,コンピュータ,komputer,computer,máy tính,컴퓨터
コンピューター,コンピューター,komputer,computer,máy tính,컴퓨터
今夜,こんや,malam ini,tonight,tối nay,오늘밤
最近,さいきん,baru-baru ini,recently,gần đây,최근
最後,さいご,terakhir,last,cuối cùng,마지막
最初,さいしょ,Pertama,first,Đầu tiên,처음
坂,さか,lereng,slope,độ dốc,언덕
探す,さがす,mencari,search,tìm kiếm,찾기
下る,さがる,Turun,Go down,Đi xuống,내리다
盛ん,さかん,Berkembang pesat,Thriving,Phát triển mạnh,활기찬
下げる,さげる,lebih rendah,lower,thấp hơn,낮추다
差し上げる,さしあげる,memberi,give,đưa cho,드리다
さっき,さっき,beberapa waktu lalu,some time ago,cách đây một thời gian,아까
寂しい,さびしい,kesepian,lonely,cô đơn,외로운
さ来月,さらいげつ,Bulan depan,Next month,Tháng tới,사월
さ来週,さらいしゅう,Minggu setelah minggu depan,The week after next,Tuần sau nữa,다음 주
サラダ,サラダ,salad,salad,xa lát,샐러드
騒ぐ,さわぐ,bising,noisy,ồn ào,시끄러운
触る,さわる,menyentuh,touch,chạm,만지다
産業,さんぎょう,industri,industry,ngành công nghiệp,산업
サンダル,サンダル,sandal,sandals,dép,샌들
サンドイッチ,サンドイッチ,sandwich,sandwich,sandwich,샌드위치
残念,ざんねん,mengecewakan,disappointing,thất vọng,불행
市,し,kota,city,thành phố,시
字,じ,karakter,character,tính cách,글자
試合,しあい,permainan,game,trò chơi,경기
仕方,しかた,Tidak ada pilihan,No choice,Không có sự lựa chọn,방법
しかる,しかる,Namun,However,Tuy nhiên,아르
試験,しけん,tes,test,Bài kiểm tra,시험
事故,じこ,kecelakaan,accident,tai nạn,사고
地震,じしん,gempa bumi,earthquake,động đất,지진
時代,じだい,era,era,kỷ nguyên,시대
下着,したぎ,pakaian dalam,underwear,đồ lót,속옷
支度,したく,Persiapan,Preparation,Sự chuẩn bị,지도
しっかり,しっかり,tegas,firm,vững chãi,단단히
失敗,しっぱい,kegagalan,failure,sự thất bại,실패
辞典,じてん,kamus,dictionary,từ điển,사전
品物,しなもの,barang-barang,goods,hàng hóa,물품
しばらく,しばらく,sebentar,for a while,trong một thời gian,잠시
島,しま,pulau,island,hòn đảo,섬
市民,しみん,warga negara,citizen,công dân,시민
事務所,じむしょ,kantor,office,văn phòng,사무실
社会,しゃかい,masyarakat,society,xã hội,사회
社長,しゃちょう,presiden,president,chủ tịch,사장
じゃま,じゃま,Mengganggu,Annoying,Khó chịu,자마
ジャム,ジャム,selai,jam,mứt,잼
自由,じゆう,kebebasan,freedom,tự do,자유
習慣,しゅうかん,kebiasaan,habit,thói quen,습관
住所,じゅうしょ,alamat,address,Địa chỉ,주소
柔道,じゅうどう,judo,judo,judo,유도
十分,じゅうぶん,memadai,sufficient,hợp lý,충분히
出席,しゅっせき,kehadiran,attendance,sự tham dự,출석
出発,しゅっぱつ,keberangkatan,departure,sự khởi hành,출발
趣味,しゅみ,hobi,hobby,sở thích,취미
準備,じゅんび,persiapan,preparation,sự chuẩn bị,준비
紹介,しょうかい,perkenalan,introduction,giới thiệu,소개
小学校,しょうがっこう,sekolah dasar,primary school,trường tiểu học,초등학교
小説,しょうせつ,novel,novel,cuốn tiểu thuyết,소설
招待,しょうたい,undangan,invitation,lời mời,초대
承知,しょうち,Dipahami,Understood,Đã hiểu,인지
将来,しょうらい,masa depan,future,tương lai,미래
食事,しょくじ,makanan,meal,bữa ăn,식사
食料品,しょくりょうひん,bahan makanan,groceries,hàng tạp hóa,식료품
女性,じょせい,wanita,woman,đàn bà,여성
知らせる,しらせる,Memberitahukan,Inform,Thông báo,알리다
調べる,しらべる,menyelidiki,investigate,khảo sát,조사하다
人口,じんこう,populasi,population,dân số,인구
神社,じんじゃ,kuil,shrine,đền thờ,신사
親切,しんせつ,Kebaikan,Kindness,Lòng tốt,친절한
心配,しんぱい,kecemasan,anxiety,sự lo lắng,걱정
新聞社,しんぶんしゃ,perusahaan surat kabar,newspaper company,công ty báo chí,신문사
水泳,すいえい,renang,swimming,bơi,수영
水道,すいどう,persediaan air,water supply,nguồn cung cấp nước,수도
ずいぶん,ずいぶん,Lumayan,Quite,Khá,꽤
数学,すうがく,matematika,mathematics,toán học,수학
スーツ,スーツ,setelan,suit,bộ đồ,정장
スーツケース,スーツケース,koper,suitcase,va li,가방
過ぎる,すぎる,Terlalu banyak,Too much,Quá nhiều,지나가다
すく,すく,menjadi kosong,become empty,trở nên trống rỗng,스쿠
スクリーン,スクリーン,layar,screen,màn hình,스크린
凄い,すごい,luar biasa,amazing,tuyệt vời,굉장한
進む,すすむ,pindah,move on,tiếp tục,앞으로
すっかり,すっかり,Sama sekali,Completely,Hoàn toàn,완전히
すっと,すっと,lurus,straight,thẳng,빨리
ステーキ,ステーキ,steak,steak,bít tết,스테이크
捨てる,すてる,membuang,dispose of,xử lý,버리다
ステレオ,ステレオ,stereo,stereo,âm thanh nổi,스테레오
砂,すな,pasir,sand,cát,모래
すばらしい,すばらしい,luar biasa,wonderful,tuyệt vời,놀라운
滑る,すべる,menggeser,slide,cầu trượt,미끄러짐
隅,すみ,sudut,corner,góc,구석
済む,すむ,Selesai,Done,Xong,끝나다
すり,すり,menggosok,rub,xoa bóp,스리
すると,すると,Kemudian,Then,Sau đó,그러면
生活,せいかつ,kehidupan,life,mạng sống,생활
生産,せいさん,produksi,production,sản xuất,생산
政治,せいじ,politik,politics,chính trị,정치
西洋,せいよう,Barat,Western,Phương Tây,서양
世界,せかい,dunia,world,thế giới,세계
席,せき,kursi,seat,ghế,좌석
説明,せつめい,penjelasan,explanation,giải thích,설명
背中,せなか,kembali,back,mặt sau,등
ぜひ,ぜひ,Tolong,please,Xin vui lòng,꼭
世話,せわ,peduli,care,chăm sóc,돌보는
線,せん,garis,line,đường kẻ,선
ぜんぜん,ぜんぜん,Sama sekali tidak,Not at all,Không có gì,젠젠
戦争,せんそう,perang,war,chiến tranh,전쟁
先輩,せんぱい,senior,senior,người lớn tuổi,선배
そう,そう,Ya,yes,Đúng,그래
相談,そうだん,konsultasi,consultation,tư vấn,상담
育てる,そだてる,Untuk meningkatkan,To raise,Để nâng cao,기르다
卒業,そつぎょう,kelulusan,graduation,tốt nghiệp,졸업
祖父,そふ,kakek,grandfather,ông nội,할아버지
ソフト,ソフト,lembut,soft,mềm mại,소프트
祖母,そぼ,nenek,grandmother,bà,할머니
それで,それで,Jadi,So,Vì thế,그래서
それに,それに,Lebih-lebih lagi,Furthermore,Hơn nữa,게다가
それほど,それほど,Jadi,so,Vì thế,그만큼
そろそろ,そろそろ,Waktunya hampir tiba,It's almost time,Sắp đến giờ rồi,곧
そんな,そんな,Seperti,Such,Như là,그런
そんなに,そんなに,Jadi,so,Vì thế,그렇게
退院,たいいん,Keluar dari rumah sakit,Discharge from hospital,Xuất viện,퇴원
大学生,だいがくせい,mahasiswa universitas,university student,sinh viên đại học,대학생
大事,だいじ,Penting,Important,Quan trọng,소중한
大体,だいたい,dengan kasar,roughly,đại khái,대체로
たいてい,たいてい,umumnya,generally,nói chung là,대부분
タイプ,タイプ,jenis,type,kiểu,유형
大分,だいぶ,Oita,Oita,Oita,오이타
台風,たいふう,topan,typhoon,bão,태풍
倒れる,たおれる,jatuh,fall,ngã,쓰러지는
だから,だから,itulah sebabnya,that's why,đó là lý do tại sao,그러니까
確か,たしか,Saya yakin,I'm sure,Tôi chắc chắn,확실히
足す,たす,Menambahkan,Add,Thêm vào,더하다
訪ねる,たずねる,mengunjungi,visit,thăm nom,방문하다
尋ねる,たずねる,bertanya,ask,hỏi,묻다
正しい,ただしい,benar,correct,Chính xác,맞다
畳,たたみ,tatami,tatami,chiếu tatami,다다미
立てる,たてる,Berdiri,Stand,Đứng,세우다
建てる,たてる,membangun,build,xây dựng,세우다
例えば,たとえば,Misalnya,for example,Ví dụ,예를 들면
棚,たな,rak,shelf,cái kệ,선반
楽しみ,たのしみ,seru,fun,vui vẻ,재미
楽む,たのしむ,Menikmati,Enjoy,Thưởng thức,재미
たまに,たまに,Kadang-kadang,sometimes,Thỉnh thoảng,가끔
為,ため,demi,for the sake of,vì lợi ích của,위
だめ,だめ,TIDAK,No,KHÔNG,안돼
足りる,たりる,cukup,enough,đủ,충분하다
男性,だんせい,pria,male,nam giới,남성
暖房,だんぼう,pemanas,heating,sưởi ấm,난방
血,ち,darah,blood,máu,피
チェック,チェック,memeriksa,check,kiểm tra,점검
力,ちから,memaksa,force,lực lượng,힘
ちっとも,ちっとも,Sama sekali tidak,Not at all,Không có gì,잠시
ちゃん,ちゃん,Chan,Chan,Chan,짱
注意,ちゅうい,Catatan,Note,Ghi chú,주의
中学校,ちゅうがっこう,sekolah menengah pertama,junior high school,trường trung học cơ sở,중학교
注射,ちゅうしゃ,injeksi,injection,tiêm,주사
駐車場,ちゅうしゃじょう,parkir,parking,đỗ xe,주차장
地理,ちり,geografi,geography,địa lý,지리
捕まえる,つかまえる,menangkap,catch,nắm lấy,잡다
つき,つき,bulan,moon,mặt trăng,붙어
付く,つく,Menempel,Attach,Gắn,부착하다
漬ける,つける,Acar,Pickle,Dưa chua,절임
都合,つごう,kenyamanan,convenience,sự tiện lợi,편리
伝える,つたえる,memberi tahu,tell,kể,말하다
続く,つづく,Bersambung,To be continued,Còn tiếp,계속
続ける,つづける,melanjutkan,continue,Tiếp tục,계속하다
包む,つつむ,membungkus,wrap,bọc,싸다
妻,つま,istri,wife,vợ,아내
つもり,つもり,Maksud,Intention,Chủ đích,생각
釣る,つる,ikan,fish,cá,낚시
連れる,つれる,Mengambil,Take,Lấy,데리고
丁寧,ていねい,sopan,polite,lịch sự,정중하다
テキスト,テキスト,teks,text,chữ,텍스트
適当,てきとう,sesuai,suitable,thích hợp,적용 가능
できるだけ,できるだけ,sebisa mungkin,as much as possible,càng nhiều càng tốt,가능한 한
手伝う,てつだう,membantu,help,giúp đỡ,도움
テニス,テニス,tenis,tennis,quần vợt,테니스
手袋,てぶくろ,sarung tangan,gloves,găng tay,장갑
寺,てら,kuil,temple,ngôi đền,절
点,てん,titik,point,điểm,포인트
店員,てんいん,staf,clerk,nhân viên văn phòng,점원
天気予報,てんきよほう,ramalan cuaca,weather forecast,dự báo thời tiết,날씨 예보
電灯,でんとう,lampu listrik,electric light,đèn điện,전등
電報,でんぽう,telegram,telegram,điện tín,전보
展覧会,てんらんかい,pameran,exhibition,triển lãm,전시회
都,と,modal,capital,thủ đô,도시
道具,どうぐ,alat,tool,dụng cụ,도구
とうとう,とうとう,Akhirnya,finally,Cuối cùng,마침내
動物園,どうぶつえん,kebun binatang,zoo,vườn thú,동물원
遠く,とおく,jauh,far away,xa,멀리
通る,とおる,lulus,pass,vượt qua,통과하다
特に,とくに,khususnya,especially,đặc biệt,특히
特別,とくべつ,spesial,special,đặc biệt,특별
とこや,とこや,tukang cukur,barber shop,tiệm cắt tóc,토코야
途中,とちゅう,di tengah,in the middle,ở giữa,도중
特急,とっきゅう,Ekspres Terbatas,Limited Express,Tốc hành giới hạn,특급
届ける,とどける,mengantarkan,deliver,giao,배달
泊まる,とまる,tinggal,stay,ở lại,묵다
止める,とめる,berhenti,stop,dừng lại,멈추다
取り替える,とりかえる,mengganti,replace,thay thế,교체
泥棒,どろぼう,maling,thief,tên trộm,도둑
どんどん,どんどん,semakin,more and more,ngày càng nhiều,점점
直す,なおす,memperbaiki,fix,sửa chữa,고치다
直る,なおる,Ini akan diperbaiki.,It will be fixed.,Vấn đề sẽ được khắc phục.,고치다
治る,なおる,sembuh,heal,chữa lành,치료하다
中々,なかなか,Tidak terlalu,Not really,Không hẳn,보통
泣く,なく,menangis,cry,khóc,울다
無くなる,なくなる,menghilang,disappear,biến mất,사라진다
亡くなる,なくなる,mati,to die,chết,죽다
投げる,なげる,melemparkan,throw,ném,던지다
なさる,なさる,Mengerjakan,do,LÀM,하다
鳴る,なる,cincin,ring,nhẫn,울다
なるべく,なるべく,Sebisa mungkin,As much as possible,Càng nhiều càng tốt,가능한 한
なるほど,なるほど,Jadi begitu,I see,tôi hiểu rồi,과연
慣れる,なれる,Biasakanlah,Get used to it,Hãy làm quen với điều đó,익숙하다
におい,におい,bau,smell,mùi,냄새
苦い,にがい,pahit,bitter,vị đắng,쓴
二階建て,にかいだて,Bangunan dua lantai,Two-story building,Tòa nhà hai tầng,2층건물
逃げる,にげる,melarikan diri,run away,bỏ trốn,도망
日記,にっき,buku harian,diary,nhật ký,일기
入院,にゅういん,rawat inap,hospitalization,nhập viện,입원
入学,にゅうがく,Pendaftaran,Enrollment,Đăng ký,입학
似る,にる,menyerupai,to resemble,giống,비슷한
人形,にんぎょう,boneka,doll,BÚP BÊ,인형
盗む,ぬすむ,mencuri,steal,ăn cắp,훔치다
塗る,ぬる,cat,paint,sơn,칠하다
ぬれる,ぬれる,menjadi basah,get wet,bị ướt,젖는
ねだん,ねだん,harga,price,giá ,네단
熱,ねつ,panas,heat,nhiệt,열
ねっしん,ねっしん,Neshin,nesshin,Neshin,네신
寝坊,ねぼう,Ketiduran,Overslept,Ngủ quên,잠
眠い,ねむい,mengantuk,sleepy,buồn ngủ,졸린
眠る,ねむる,tidur,sleep,ngủ,자다
残る,のこる,Tersisa,Remaining,Còn lại,남다
のど,のど,tenggorokan,throat,cổ họng,목구멍
乗り換える,のりかえる,Kereta ganti,Switch trains,Chuyển tàu,환승하다
乗り物,のりもの,kendaraan,vehicle,phương tiện giao thông,차량
葉,は,daun,leaf,lá cây,잎
場合,ばあい,kasus,case,trường hợp,경우
パート,パート,bagian,part,phần,파트
倍,ばい,dobel,double,gấp đôi,두 배
拝見,はいけん,Saya sudah melihatnya.,I have seen it.,Tôi đã nhìn thấy nó.,배견
歯医者,はいしゃ,dokter gigi,dentist,nha sĩ,치과 의사
運ぶ,はこぶ,membawa,carry,mang,운반
始める,はじめる,awal,start,bắt đầu,시작하다
場所,ばしょ,tempat,place,địa điểm,위치
はず,はず,sebaiknya,should,nên,해야
恥ずかしい,はずかしい,Memalukan,Embarrassing,Xấu hổ,부끄러운
パソコン,パソコン,Komputer,PC,Máy tính,PC
発音,はつおん,pengucapan,pronunciation,cách phát âm,발음
はっきり,はっきり,jelas,clearly,rõ ràng,분명히
